col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,colour
0.1532946228981018,-0.060890864580869675,-0.0747218057513237,0.09649991989135742,0.09596874564886093,-0.03894931450486183,0.09224031120538712,0.06078871712088585,0.03874501958489418,-0.1309240460395813,-0.07356752455234528,-0.03233007714152336,-0.009928857907652855,0.22689278423786163,0.16966906189918518,0.004259602632373571,-0.13118962943553925,ddb31d
0.09915578365325928,-0.060890864580869675,-0.031410738825798035,0.12356933206319809,0.03641602769494057,0.06932835280895233,0.08141254633665085,0.08244425058364868,-0.06411876529455185,-0.0659574419260025,-0.05191199108958244,0.03263652324676514,-0.03699827566742897,0.10237346589565277,0.001838677329942584,0.04215678572654724,-0.01208419632166624,000000
0.03960306569933891,-0.07713251560926437,-0.08013568818569183,0.11274156719446182,0.08514097332954407,0.0801561176776886,0.11930973082780838,0.07161648571491241,-0.08036041259765625,-0.06054355949163437,-0.05191199108958244,-0.010674543678760529,-0.03158438950777054,0.14568454027175903,-0.01981685683131218,-0.006568164099007845,-0.03915361315011978,000000
0.028775300830602646,-0.0663047507405281,-0.06389404088258743,0.03694719821214676,0.0580715611577034,0.0314311683177948,0.09765420109033585,0.11492755264043808,-0.08577430248260498,-0.07137132436037064,-0.04108422249555588,0.00015322311082854867,-0.03158438950777054,0.12944288551807404,-0.014402972534298897,-0.06070699915289879,-0.06622303277254105,000000
0.023361416533589363,-0.08796028047800064,-0.02058297209441662,0.07484438270330429,0.0905548632144928,0.04225893318653107,0.11389584839344025,0.07161648571491241,-0.06411876529455185,-0.07678520679473877,-0.06273975968360901,0.010980989784002304,-0.04782604053616524,0.16734007000923157,0.012666444294154644,-0.039051465690135956,-0.07163691520690918,000000
0.06667248159646988,-0.07713251560926437,-0.0747218057513237,0.06943050026893616,0.0580715611577034,0.07474223524332047,0.11389584839344025,0.09327201545238495,-0.05329100042581558,-0.0984407439827919,-0.05191199108958244,-0.00526066031306982,-0.03699827566742897,0.1565123051404953,0.04514974355697632,-0.04446534812450409,-0.03915361315011978,000000
0.028775300830602646,-0.08254639804363251,-0.05306627228856087,0.08025826513767242,0.08514097332954407,0.0314311683177948,0.1409652680158615,0.12034143507480621,-0.04787711426615715,-0.0497157946228981,-0.035670340061187744,-0.010674543678760529,-0.02075662463903427,0.13485677540302277,0.001838677329942584,-0.06070699915289879,-0.10953409969806671,000000
0.09374190121889114,-0.08796028047800064,-0.08013568818569183,0.08025826513767242,0.0743132084608078,0.0314311683177948,0.12472361326217651,0.022891532629728317,-0.07494653016328812,-0.055129677057266235,-0.04649810865521431,-0.010674543678760529,-0.03158438950777054,0.12944288551807404,-0.01981685683131218,-0.04446534812450409,-0.09329244494438171,000000
0.07208636403083801,-0.08796028047800064,-0.0909634530544281,0.10191380232572556,0.0580715611577034,0.058500584214925766,0.09224031120538712,0.12034143507480621,-0.13991312682628632,-0.0821990892291069,-0.04108422249555588,-0.010674543678760529,-0.02075662463903427,0.1402706503868103,-0.05771403759717941,0.009673485532402992,-0.03373973071575165,000000
0.045016951858997345,-0.09337416291236877,-0.0747218057513237,0.06943050026893616,0.0743132084608078,0.03684505075216293,0.11389584839344025,0.06078871712088585,-0.05329100042581558,-0.04430190846323967,-0.04108422249555588,0.00015322311082854867,-0.03158438950777054,0.11861512064933777,-0.008989089168608189,-0.04446534812450409,-0.07705079764127731,000000
0.03960306569933891,-0.07171863317489624,-0.06389404088258743,0.05860273167490959,0.06348544359207153,-0.006466015242040157,0.11389584839344025,0.07161648571491241,-0.08036041259765625,-0.0497157946228981,-0.035670340061187744,0.00015322311082854867,-0.03158438950777054,0.11320123821496964,-0.030644623562693596,-0.055293112993240356,-0.12036186456680298,000000
0.07750025391578674,0.041972916573286057,-0.06930792331695557,0.12356933206319809,0.17717699706554413,0.0801561176776886,0.1409652680158615,0.022891532629728317,-0.026221582666039467,-0.06054355949163437,-0.008600924164056778,0.048878174275159836,0.011726675555109978,0.2377205491065979,0.03432197868824005,-0.017395930364727974,-0.060809146612882614,000000
-0.24191886186599731,-0.022993681952357292,-0.015169087797403336,-0.022605516016483307,0.020174376666545868,0.015189518220722675,0.08682642877101898,0.022891532629728317,-0.03163546696305275,0.004423040430992842,0.0022268425673246384,0.016394872218370438,-0.004514974541962147,0.01575133576989174,-0.03605850413441658,-0.10943194478750229,-0.07163691520690918,000000
-0.21484944224357605,-0.01757979765534401,-0.015169087797403336,-0.04426104947924614,-0.0718616396188736,-0.044363196939229965,-0.021451236680150032,-0.047488950192928314,-0.04787711426615715,0.015250807628035545,0.0076407259330153465,0.010980989784002304,-0.004514974541962147,-0.08711244910955429,-0.06312792003154755,-0.022809814661741257,-0.022911962121725082,6181ff
-0.21484944224357605,-0.022993681952357292,0.0010725618340075016,-0.006363866850733757,0.009346609935164452,0.015189518220722675,0.06517089903354645,0.04454706609249115,-0.004566048737615347,-0.011818609200417995,-0.00318704079836607,0.010980989784002304,0.011726675555109978,0.02116522006690502,0.007252560928463936,-0.07153476774692535,-0.04998137801885605,000000
-0.21484944224357605,-0.0013381484895944595,-0.02058297209441662,-0.02801940031349659,-0.0718616396188736,-0.028121549636125565,-0.03227900341153145,-0.047488950192928314,-0.015393815003335476,0.03690633922815323,0.018468491733074188,0.010980989784002304,0.0008989089401438832,-0.10876797884702682,-0.05230015516281128,0.004259602632373571,0.004157453775405884,6181ff
-0.16071061789989471,-0.0013381484895944595,0.02814197912812233,-0.017191633582115173,-0.02855057269334793,-0.006466015242040157,0.021859830245375633,-0.009591766633093357,0.01167560089379549,0.02066469006240368,0.0022268425673246384,0.010980989784002304,0.01714055985212326,-0.04921526461839676,-0.008989089168608189,-0.039051465690135956,-0.028325846418738365,000000
-0.2744021713733673,-0.10961581766605377,0.01190032809972763,-0.04426104947924614,-0.07727552205324173,-0.001052131992764771,0.043515365570783615,-0.047488950192928314,-0.09118818491697311,0.04232022538781166,0.0022268425673246384,0.03805040568113327,-0.015342741273343563,-0.11959574371576309,-0.13350839912891388,-0.08777641505002975,-0.044567495584487915,6181ff
-0.19860780239105225,-0.01757979765534401,-0.02058297209441662,-0.038847167044878006,-0.050206106156110764,-0.017293782904744148,0.011032064445316792,-0.05290283262729645,-0.015393815003335476,0.031492456793785095,0.013054609298706055,0.027222638949751854,-0.004514974541962147,-0.08169856667518616,-0.046886272728443146,-0.04987923055887222,-0.028325846418738365,6181ff
-0.14446896314620972,0.009489618241786957,0.01190032809972763,-0.04967493191361427,-0.017722805961966515,0.0314311683177948,0.00020429748110473156,-0.020419534295797348,0.0170894842594862,0.02066469006240368,0.0076407259330153465,0.005567106418311596,0.011726675555109978,-0.038387496024370193,-0.003575206035748124,-0.04987923055887222,0.03122686967253685,000000
-0.18236614763736725,-0.022993681952357292,0.03355586156249046,-0.06591658294200897,-0.02855057269334793,0.020603401586413383,0.005618180613964796,0.017477650195360184,0.027917250990867615,0.04232022538781166,0.018468491733074188,0.027222638949751854,0.03879609331488609,-0.0708707943558693,-0.014402972534298897,-0.07153476774692535,0.0149852205067873,000000
-0.14446896314620972,-0.05006309971213341,-0.025996854528784752,-0.0875721201300621,-0.06644775718450546,-0.022707665339112282,-0.04852065071463585,-0.06373059749603271,-0.026221582666039467,0.02607857435941696,0.013054609298706055,0.016394872218370438,0.011726675555109978,-0.09252633154392242,-0.05230015516281128,-0.039051465690135956,0.025812987238168716,000000
-0.21484944224357605,-0.044649213552474976,-0.025996854528784752,-0.0009499833104200661,-0.06644775718450546,-0.0335354320704937,-0.03227900341153145,-0.05290283262729645,-0.026221582666039467,0.05314799025654793,0.029296258464455605,0.0597059391438961,0.03338220715522766,-0.11959574371576309,-0.07936957478523254,0.031329020857810974,-0.0012564294738695025,6181ff
-0.13905508816242218,-0.006752031855285168,0.017314212396740913,-0.06050270050764084,-0.02855057269334793,-0.001052131992764771,0.011032064445316792,0.012063766829669476,0.006261717993766069,0.031492456793785095,-0.00318704079836607,0.005567106418311596,0.011726675555109978,-0.060043029487133026,-0.025230739265680313,-0.07153476774692535,-0.01208419632166624,000000
-0.18236614763736725,-0.03382144868373871,-0.009755204431712627,-0.02801940031349659,-0.02855057269334793,-0.017293782904744148,0.03268759697675705,0.0283054169267416,0.0008478345698677003,0.031492456793785095,0.013054609298706055,0.02180875651538372,0.0063127921894192696,-0.060043029487133026,-0.030644623562693596,-0.06070699915289879,-0.04998137801885605,000000
-0.1769522726535797,0.009489618241786957,0.0010725618340075016,-0.022605516016483307,-0.0556199885904789,-0.0497770830988884,-0.01603735238313675,-0.03666118532419205,-0.020807698369026184,0.02607857435941696,0.0076407259330153465,0.005567106418311596,-0.009928857907652855,-0.08169856667518616,-0.046886272728443146,-0.006568164099007845,-0.03373973071575165,000000
-0.18236614763736725,-0.01757979765534401,-0.0043413215316832066,-0.0713304653763771,-0.0556199885904789,-0.006466015242040157,-0.026865119114518166,-0.031247301027178764,0.027917250990867615,0.02607857435941696,0.0022268425673246384,0.010980989784002304,0.01714055985212326,-0.08169856667518616,0.001838677329942584,-0.04446534812450409,0.020399102941155434,000000
-0.18236614763736725,0.004075734876096249,0.022728094831109047,-0.055088818073272705,-0.0014811567962169647,0.015189518220722675,0.011032064445316792,0.017477650195360184,0.02250336855649948,0.03690633922815323,0.02388237603008747,0.010980989784002304,0.022554442286491394,-0.038387496024370193,-0.014402972534298897,-0.06612087786197662,0.004157453775405884,000000
-0.2527466416358948,-0.03923533111810684,-0.03682462126016617,-0.06591658294200897,-0.06644775718450546,-0.044363196939229965,-0.03227900341153145,-0.02583341673016548,-0.058704882860183716,0.031492456793785095,0.013054609298706055,0.043464288115501404,0.0063127921894192696,-0.09794021397829056,-0.09019733965396881,-0.033637579530477524,-0.01208419632166624,6181ff
-0.14446896314620972,-0.012165915220975876,0.00648644519969821,-0.02801940031349659,-0.02855057269334793,-0.001052131992764771,0.005618180613964796,-0.004177883733063936,0.01167560089379549,0.02066469006240368,0.0076407259330153465,0.010980989784002304,0.0063127921894192696,-0.04921526461839676,-0.008989089168608189,-0.033637579530477524,-0.0066703129559755325,000000
-0.23650498688220978,-0.03923533111810684,0.0010725618340075016,-0.03343328461050987,-0.04479222372174263,-0.028121549636125565,-0.026865119114518166,-0.06373059749603271,-0.004566048737615347,0.07480352371931076,0.03471014276146889,0.048878174275159836,0.03879609331488609,-0.11959574371576309,-0.07936957478523254,-0.006568164099007845,-0.0012564294738695025,6181ff
-0.15529672801494598,-0.012165915220975876,0.01190032809972763,-0.011777750216424465,0.0039327265694737434,0.015189518220722675,0.021859830245375633,0.012063766829669476,-0.004566048737615347,0.009836924262344837,0.0022268425673246384,-0.00526066031306982,0.0063127921894192696,-0.0059041972272098064,-0.014402972534298897,-0.033637579530477524,-0.0066703129559755325,000000
-0.15529672801494598,-0.006752031855285168,-0.009755204431712627,0.004463899880647659,-0.012308923527598381,0.0314311683177948,0.027273714542388916,-0.004177883733063936,0.006261717993766069,0.015250807628035545,0.0022268425673246384,0.02180875651538372,0.022554442286491394,-0.027559731155633926,-0.008989089168608189,-0.022809814661741257,0.004157453775405884,000000
-0.14446896314620972,-0.01757979765534401,0.01190032809972763,-0.055088818073272705,-0.0556199885904789,-0.028121549636125565,-0.010623469017446041,-0.020419534295797348,0.0170894842594862,0.02607857435941696,0.013054609298706055,0.016394872218370438,0.011726675555109978,-0.08169856667518616,-0.008989089168608189,-0.04446534812450409,-0.01749807968735695,000000
-0.13905508816242218,-0.022993681952357292,-0.02058297209441662,-0.006363866850733757,0.009346609935164452,-0.006466015242040157,0.043515365570783615,0.0012359997490420938,-0.020807698369026184,0.009836924262344837,-0.008600924164056778,0.00015322311082854867,-0.015342741273343563,-0.0004903139779344201,-0.030644623562693596,-0.04987923055887222,-0.04998137801885605,000000
-0.23109109699726105,-0.028407564386725426,-0.009755204431712627,-0.04967493191361427,-0.039378341287374496,-0.022707665339112282,0.011032064445316792,0.012063766829669476,0.01167560089379549,0.009836924262344837,0.0076407259330153465,0.016394872218370438,0.0008989089401438832,-0.04921526461839676,0.001838677329942584,-0.06070699915289879,-0.03373973071575165,000000
-0.2094355672597885,-0.03923533111810684,-0.031410738825798035,-0.03343328461050987,-0.039378341287374496,-0.006466015242040157,0.00020429748110473156,-0.02583341673016548,-0.05329100042581558,0.031492456793785095,0.018468491733074188,0.043464288115501404,0.027968324720859528,-0.0708707943558693,-0.08478345721960068,-0.033637579530477524,-0.0066703129559755325,6181ff
-0.1769522726535797,-0.05006309971213341,-0.009755204431712627,-0.022605516016483307,-0.050206106156110764,-0.03894931450486183,0.0164459478110075,-0.03666118532419205,-0.10742983222007751,-0.011818609200417995,0.013054609298706055,0.043464288115501404,0.022554442286491394,-0.038387496024370193,-0.09561122208833694,-0.039051465690135956,-0.05539526417851448,6181ff
-0.2744021713733673,-0.09878804534673691,-0.047652389854192734,-0.055088818073272705,-0.0718616396188736,-0.001052131992764771,-0.01603735238313675,-0.020419534295797348,-0.06953264772891998,0.03690633922815323,0.02388237603008747,0.0597059391438961,0.01714055985212326,-0.10876797884702682,-0.10643898695707321,-0.039051465690135956,0.0149852205067873,6181ff
-0.16612449288368225,-0.01757979765534401,-0.009755204431712627,-0.03343328461050987,-0.012308923527598381,0.004361751489341259,0.027273714542388916,-0.004177883733063936,-0.009979932568967342,0.009836924262344837,-0.014014807529747486,0.005567106418311596,-0.004514974541962147,-0.022145846858620644,-0.01981685683131218,-0.06070699915289879,-0.022911962121725082,000000
-0.1769522726535797,-0.006752031855285168,0.02814197912812233,-0.03343328461050987,-0.050206106156110764,0.026017284020781517,0.021859830245375633,0.017477650195360184,0.044158902019262314,-0.006404726300388575,0.0022268425673246384,0.02180875651538372,0.022554442286491394,-0.043801382184028625,0.05056362599134445,-0.055293112993240356,0.004157453775405884,000000
-0.31229934096336365,-0.07171863317489624,-0.031410738825798035,-0.02801940031349659,-0.050206106156110764,-0.001052131992764771,-0.03769288584589958,-0.031247301027178764,-0.026221582666039467,0.0639757588505745,0.045537907630205154,0.0597059391438961,0.04420997574925423,-0.11418186128139496,-0.09019733965396881,0.009673485532402992,0.036640752106904984,6181ff
0.27240005135536194,0.14483670890331268,-0.0043413215316832066,0.026119433343410492,0.009346609935164452,0.004361751489341259,-0.08641783893108368,0.03371930122375488,0.01167560089379549,-0.055129677057266235,0.0022268425673246384,-0.0702272579073906,-0.009928857907652855,0.06447628885507584,0.06680528074502945,0.11253727227449417,0.09077958762645721,50dd1d
0.19660568237304688,0.09069786965847015,0.01190032809972763,0.02070555090904236,0.0039327265694737434,-0.03894931450486183,-0.06476230174303055,-0.020419534295797348,0.006261717993766069,-0.017232492566108704,0.0022268425673246384,-0.04857172816991806,-0.026170507073402405,0.02116522006690502,0.023494210094213486,0.0854678526520729,0.025812987238168716,000000
0.2182612121105194,0.10152563452720642,0.02814197912812233,-0.038847167044878006,-0.04479222372174263,-0.022707665339112282,-0.07017618417739868,-0.02583341673016548,0.006261717993766069,-0.0497157946228981,-0.014014807529747486,-0.04857172816991806,-0.026170507073402405,0.00492356950417161,0.055977512151002884,0.031329020857810974,0.04746852070093155,000000
0.21284733712673187,0.06904233247041702,-0.009755204431712627,-0.022605516016483307,-0.006895040161907673,-0.0660187304019928,-0.03769288584589958,-0.004177883733063936,0.0008478345698677003,-0.022646376863121986,-0.008600924164056778,-0.037743959575891495,-0.026170507073402405,0.01575133576989174,0.023494210094213486,0.0150873688980937,-0.028325846418738365,000000
0.23991675674915314,0.07987010478973389,-0.009755204431712627,-0.04426104947924614,-0.023136690258979797,-0.08767426759004593,-0.06476230174303055,-0.06914447993040085,-0.026221582666039467,-0.06054355949163437,-0.019428690895438194,-0.05939949303865433,-0.04782604053616524,0.03740686923265457,0.03432197868824005,0.02050125226378441,-0.022911962121725082,000000
0.20743344724178314,0.058214567601680756,-0.0043413215316832066,-0.011777750216424465,-0.0014811567962169647,-0.0660187304019928,-0.04852065071463585,-0.031247301027178764,-0.015393815003335476,-0.04430190846323967,-0.019428690895438194,-0.053985610604286194,-0.03158438950777054,0.042820751667022705,0.02890809439122677,0.03674290329217911,-0.01749807968735695,000000
0.2507445216178894,0.09069786965847015,-0.0043413215316832066,-0.0713304653763771,-0.012308923527598381,-0.0660187304019928,-0.08641783893108368,0.00664988299831748,-0.009979932568967342,-0.011818609200417995,-0.024842573329806328,-0.08105503022670746,-0.042412158101797104,-0.0004903139779344201,0.001838677329942584,0.0150873688980937,0.020399102941155434,000000
0.20743344724178314,0.03655903413891792,-0.031410738825798035,-0.09298600256443024,-0.033964455127716064,-0.09308815002441406,-0.05393453687429428,-0.04207506775856018,-0.020807698369026184,-0.022646376863121986,-0.024842573329806328,-0.053985610604286194,-0.042412158101797104,-0.011318081058561802,0.001838677329942584,-0.039051465690135956,-0.03915361315011978,000000
0.19119180738925934,0.041972916573286057,-0.0043413215316832066,-0.022605516016483307,-0.033964455127716064,-0.0660187304019928,-0.059348419308662415,-0.05290283262729645,-0.009979932568967342,-0.0334741435945034,-0.014014807529747486,-0.04315784201025963,-0.03699827566742897,-0.0004903139779344201,0.023494210094213486,0.03674290329217911,-0.0066703129559755325,000000
0.20743344724178314,0.08528398722410202,0.00648644519969821,-0.02801940031349659,-0.006895040161907673,-0.028121549636125565,-0.06476230174303055,0.0012359997490420938,-0.004566048737615347,-0.017232492566108704,-0.00318704079836607,-0.053985610604286194,-0.026170507073402405,0.01033745240420103,0.012666444294154644,0.03674290329217911,0.036640752106904984,000000
0.19660568237304688,0.07445621490478516,0.017314212396740913,-0.04426104947924614,-0.006895040161907673,-0.0497770830988884,-0.07017618417739868,-0.02583341673016548,0.0008478345698677003,-0.006404726300388575,0.0022268425673246384,-0.04857172816991806,-0.03158438950777054,-0.0004903139779344201,0.007252560928463936,0.02591513656079769,0.020399102941155434,000000
0.23991675674915314,0.025731267407536507,-0.03682462126016617,0.004463899880647659,0.009346609935164452,-0.05519096553325653,-0.043106768280267715,-0.047488950192928314,0.0008478345698677003,-0.0009908428182825446,-0.03025645762681961,-0.037743959575891495,-0.026170507073402405,0.01033745240420103,0.001838677329942584,0.047570668160915375,-0.01208419632166624,000000
0.2615722715854645,0.07987010478973389,-0.0043413215316832066,-0.055088818073272705,-0.012308923527598381,-0.0822603851556778,-0.09183172136545181,-0.020419534295797348,-0.004566048737615347,-0.011818609200417995,-0.014014807529747486,-0.0702272579073906,-0.03158438950777054,-0.0004903139779344201,0.007252560928463936,0.03674290329217911,0.009571337141096592,000000
0.22367510199546814,0.09069786965847015,0.0010725618340075016,-0.04426104947924614,-0.039378341287374496,-0.08767426759004593,-0.08100394904613495,-0.10704166442155838,-0.020807698369026184,-0.04430190846323967,-0.03025645762681961,-0.037743959575891495,-0.042412158101797104,0.00492356950417161,0.023494210094213486,0.03674290329217911,-0.0066703129559755325,000000
0.2345028668642044,0.06904233247041702,0.00648644519969821,-0.055088818073272705,0.0039327265694737434,-0.07143261283636093,-0.06476230174303055,-0.031247301027178764,-0.015393815003335476,-0.006404726300388575,-0.008600924164056778,-0.04857172816991806,-0.03699827566742897,0.01033745240420103,-0.008989089168608189,0.009673485532402992,-0.0066703129559755325,000000
0.21284733712673187,0.058214567601680756,-0.0043413215316832066,-0.03343328461050987,-0.0014811567962169647,-0.0660187304019928,-0.04852065071463585,-0.05831671506166458,0.01167560089379549,-0.0334741435945034,-0.019428690895438194,-0.04315784201025963,-0.042412158101797104,0.03199298679828644,0.04514974355697632,0.0150873688980937,-0.01749807968735695,000000
0.2182612121105194,0.08528398722410202,-0.0422385036945343,0.009877783246338367,-0.006895040161907673,0.03684505075216293,-0.05393453687429428,0.04454706609249115,-0.020807698369026184,-0.055129677057266235,-0.014014807529747486,-0.0702272579073906,-0.03158438950777054,0.04823463782668114,0.03432197868824005,0.06381232291460037,0.09077958762645721,50dd1d
0.23991675674915314,0.09611175209283829,-0.015169087797403336,-0.03343328461050987,-0.012308923527598381,-0.0822603851556778,-0.05393453687429428,0.00664988299831748,-0.015393815003335476,-0.0334741435945034,-0.014014807529747486,-0.05939949303865433,-0.03699827566742897,0.02116522006690502,0.018080327659845352,0.02050125226378441,-0.028325846418738365,000000
0.2182612121105194,0.07445621490478516,-0.0043413215316832066,0.026119433343410492,-0.006895040161907673,0.026017284020781517,-0.05393453687429428,0.022891532629728317,-0.015393815003335476,-0.055129677057266235,-0.024842573329806328,-0.06481337547302246,-0.02075662463903427,0.04823463782668114,0.039735861122608185,0.08005397021770477,0.07995182275772095,000000
0.21284733712673187,0.05280068516731262,-0.009755204431712627,-0.03343328461050987,-0.0014811567962169647,-0.0660187304019928,-0.07017618417739868,-0.047488950192928314,-0.03163546696305275,-0.04430190846323967,-0.019428690895438194,-0.04315784201025963,-0.05323992297053337,0.042820751667022705,0.012666444294154644,0.03674290329217911,0.004157453775405884,000000
0.2020195722579956,0.08528398722410202,0.01190032809972763,-0.0009499833104200661,-0.006895040161907673,-0.017293782904744148,-0.04852065071463585,-0.004177883733063936,-0.004566048737615347,-0.0334741435945034,-0.014014807529747486,-0.0702272579073906,-0.026170507073402405,0.026579102501273155,0.02890809439122677,0.047570668160915375,0.03122686967253685,000000
0.2182612121105194,0.058214567601680756,-0.009755204431712627,-0.0009499833104200661,-0.012308923527598381,-0.060604847967624664,-0.07559006661176682,-0.031247301027178764,-0.026221582666039467,-0.038888026028871536,-0.008600924164056778,-0.04857172816991806,-0.026170507073402405,0.026579102501273155,0.012666444294154644,0.07464008778333664,0.0149852205067873,000000
0.2832278311252594,0.10152563452720642,0.017314212396740913,-0.06050270050764084,-0.017722805961966515,-0.09308815002441406,-0.08641783893108368,-0.05290283262729645,0.0008478345698677003,-0.011818609200417995,-0.00318704079836607,-0.05939949303865433,-0.03158438950777054,-0.0059041972272098064,0.012666444294154644,0.02591513656079769,-0.0066703129559755325,000000
0.20743344724178314,0.07445621490478516,0.0010725618340075016,-0.017191633582115173,-0.012308923527598381,-0.07143261283636093,-0.06476230174303055,-0.015005649998784065,-0.004566048737615347,-0.022646376863121986,-0.019428690895438194,-0.05939949303865433,-0.03158438950777054,0.01033745240420103,0.018080327659845352,0.047570668160915375,-0.0066703129559755325,000000
0.21284733712673187,0.05280068516731262,-0.058480154722929,0.015291666612029076,-0.012308923527598381,-0.0497770830988884,-0.11348725110292435,-0.04207506775856018,-0.004566048737615347,-0.0497157946228981,-0.014014807529747486,-0.037743959575891495,-0.009928857907652855,0.03740686923265457,0.04514974355697632,0.12877891957759857,0.06371016800403595,000000
0.23991675674915314,0.04738680273294449,-0.02058297209441662,-0.038847167044878006,-0.006895040161907673,-0.0822603851556778,-0.07017618417739868,-0.07455836981534958,0.02250336855649948,0.015250807628035545,-0.00318704079836607,-0.02691619284451008,-0.026170507073402405,-0.022145846858620644,0.007252560928463936,0.031329020857810974,-0.01208419632166624,000000
0.22367510199546814,0.014903501607477665,-0.05306627228856087,0.004463899880647659,0.01476049330085516,-0.0335354320704937,-0.021451236680150032,0.017477650195360184,0.01167560089379549,-0.06054355949163437,-0.03025645762681961,-0.04857172816991806,-0.03699827566742897,0.0753040537238121,0.07221916317939758,0.02591513656079769,-0.01208419632166624,000000
0.22908897697925568,0.08528398722410202,-0.009755204431712627,-0.055088818073272705,-0.017722805961966515,-0.0497770830988884,-0.05393453687429428,0.00664988299831748,-0.009979932568967342,-0.04430190846323967,-0.019428690895438194,-0.06481337547302246,-0.02075662463903427,0.026579102501273155,0.03432197868824005,-0.0011542807333171368,0.004157453775405884,000000
0.22367510199546814,0.04738680273294449,0.0010725618340075016,-0.06050270050764084,-0.012308923527598381,-0.044363196939229965,-0.06476230174303055,-0.020419534295797348,-0.015393815003335476,-0.0334741435945034,-0.019428690895438194,-0.037743959575891495,-0.03699827566742897,0.02116522006690502,0.018080327659845352,0.004259602632373571,0.020399102941155434,000000
0.2615722715854645,0.10152563452720642,-0.025996854528784752,0.004463899880647659,-0.012308923527598381,-0.022707665339112282,-0.05393453687429428,0.017477650195360184,0.0008478345698677003,-0.011818609200417995,-0.03025645762681961,-0.05939949303865433,-0.042412158101797104,-0.0004903139779344201,0.012666444294154644,0.05839843675494194,0.03122686967253685,000000
